Normal_X	Normal_Y
-0.095475	-0.58237
-2.00364	0.62778
1.25075	-0.336046
-1.25694	-0.885479
0.49366	-1.29512
-0.674938	-0.800886
0.655478	-0.214071
-0.338867	-2.13101
0.626287	-1.83162
-0.525772	-0.427046
-0.79139	-0.715152
-1.04413	1.05033
0.154868	-0.776833
-0.852058	-1.55639
0.129881	2.95099
0.743847	-0.943463
-1.23574	0.127023
1.00176	-0.151907
-0.103046	0.953337
0.79093	0.26569
-1.26082	-0.381049
-0.806827	0.217791
-1.77702	-1.42413
0.21909	-1.27827
2.2344	0.144494
1.79756	-1.60147
0.280256	-1.07866
0.231603	2.48684
1.59438	-1.27704
-2.71511	-2.79646
-0.63436	-1.53639
0.787739	0.354127
-0.727485	-1.26726
-0.392755	-0.17874
1.81755	0.177045
1.14365	-1.26444
-0.381672	1.69747
0.191384	-2.54701
0.367826	-1.75889
0.715957	0.119519
-2.325	-0.151822
-0.545711	-0.851332
0.108041	-1.49478
0.33802	2.46273
-0.515453	-0.662665
0.073451	-0.615937
0.420154	-1.16063
-2.05839	0.809251
0.592349	-0.58325
0.150815	-1.46552
-0.478295	1.49188
-0.759731	-0.576336
1.46407	0.0154926
-0.887119	0.795357
-2.17194	-0.481425
-0.218448	-0.55873
-0.471835	0.558451
0.424792	-0.144791
-0.740622	1.45217
-0.433584	0.616482
0.680889	-0.265712
-1.16077	0.128
-1.13446	-1.04427
0.893025	-1.39673
0.85061	1.00495
-0.360359	-0.703948
0.160239	0.14329
-0.467999	0.484843
0.104178	0.616945
-0.904232	1.02645
1.0772	-0.239941
-0.340529	-0.724839
-0.189154	0.782399
0.0916776	-0.534827
-0.781426	2.63022
0.0449143	0.241368
-0.53591	1.91761
0.0927165	0.465624
0.432172	-0.551834
-0.0511338	-0.00330667
-1.57884	0.594036
0.620566	0.653809
0.0441639	-0.120635
1.72447	0.289456
-0.921067	1.55866
-0.0195287	-1.92432
-0.804238	-0.269787
-0.977294	0.00247452
0.839218	-1.14775
1.26877	-0.0158246
-1.73469	-0.0422544
-0.111865	0.837489
-0.979103	-2.62767
-1.96564	-0.488845
1.8978	1.44835
-0.540929	-0.581475
-0.00378865	-2.01934
0.808753	-0.606886
1.35571	0.429002
0.329469	2.1843
0.663691	0.322738
-0.00134927	-0.375549
0.370092	0.0645841
0.659701	1.43002
2.19639	0.734482
0.634064	-1.43517
-0.365169	1.15836
-0.0753723	0.555844
1.24866	-0.885853
-0.575973	0.495731
-0.879755	1.58035
1.3594	0.699427
-1.22817	-0.752023
0.527969	1.80785
0.542715	-1.69076
-1.46445	-0.0494837
-0.576081	-0.521383
0.338809	-1.30497
0.0172692	1.09535
0.200406	1.12536
-0.643013	-0.267947
0.593857	1.00204
0.0287628	0.945711
-0.836253	-1.05483
-0.906295	0.351768
-0.943431	0.79936
-0.389898	1.58036
0.183226	1.77712
0.482533	-0.352636
-1.18954	-0.657694
-0.112719	0.368911
-0.106854	-1.77083
0.0111377	-1.94497
-0.664018	0.334125
-1.91195	-1.09687
-0.386718	-0.0612832
-0.373167	0.324683
-0.68337	0.937255
1.22753	-1.01142
0.43188	-1.15577
-0.421475	1.00387
-1.12321	0.18039
1.44892	2.32752
0.846117	-2.13424
1.17146	0.635504
-0.359476	1.17027
1.2576	1.30946
-0.533254	-1.15186
-1.82235	-1.17298
-0.118455	-1.05795
0.0540084	-0.365353
1.59849	-1.9516
0.416224	0.226666
0.629149	-1.2542
-0.312559	0.25604
0.279483	-0.132547
1.1058	-0.438504
0.829703	-0.902876
0.391469	0.0219701
-0.879755	1.05766
0.36137	1.12367
-1.35113	0.129023
-0.399451	0.154765
0.846108	0.038673
-1.02638	0.884706
-0.268967	-1.23978
-0.391701	-1.79037
0.396413	-0.253586
1.75267	-1.21757
-0.369739	0.10625
-0.844299	0.720713
0.168142	0.524641
-0.846864	-2.39808
1.27108	1.29984
0.778938	-1.1893
-1.20503	0.70191
-0.165334	0.685508
1.58689	0.583157
1.17943	-0.055366
-0.0766721	0.791711
-0.118156	-0.10171
2.91957	0.937464
0.754451	-0.592503
-0.122427	-0.289301
1.14826	-0.547595
-0.388191	-0.59845
-1.38029	2.23802
0.0991977	-0.305675
-0.57507	1.00588
1.27583	0.272136
-1.22877	-0.761051
0.284138	-1.60764
-0.984785	1.93585
-1.42101	-0.36624
-0.563186	-1.56956
0.755734	-1.11322
0.184285	1.03496
-1.31828	-0.101713
0.433219	0.0458473
1.54277	0.932161
0.868388	-0.49906
0.417925	0.853499
-1.51548	0.395809
0.655011	-0.625398
-0.154773	-0.647195
-0.528316	-1.07167
-0.484801	-0.0336769
-2.14076	-0.426408
-0.38396	-0.0448308
1.26744	-0.120039
1.73291	0.507866
-1.2232	0.419579
-0.18577	-1.2294
-0.446597	0.319446
-0.133226	0.545487
-0.56151	0.818586
-1.18353	0.499484
1.242	-0.0744244
-0.187715	-1.89288
0.227905	0.020181
-0.131449	0.485946
0.841445	-1.18127
-0.0123763	1.07619
-0.200909	1.60619
-0.400525	0.919885
0.901974	-0.0964261
-0.205001	-0.977317
0.417097	1.35006
0.403616	-1.25261
0.611419	-0.27153
1.82213	0.00868936
0.132961	0.457595
0.89343	-0.411066
0.394675	-1.07621
-1.16854	0.942024
0.327872	-0.861121
-0.405736	0.5751
-0.158927	1.42562
1.00709	-0.614152
0.415443	0.653205
0.189533	1.10678
-0.0759801	0.0822457
1.02179	-0.29716
1.35495	-0.103615
-0.573991	0.891565
-0.474743	0.6413
-0.656656	-0.659665
1.40616	-2.06238
1.01526	-0.491884
0.824528	-0.506456
0.42026	0.836495
-0.440035	0.610398
0.00559785	-0.506837
1.52672	-0.95973
1.06579	1.02331
1.58064	-1.19992
1.55775	-0.65023
-0.795304	0.0315267
-1.01868	-0.129835
-0.713724	-1.1829
-0.412886	-1.53026
1.63008	0.911488
-0.149034	0.83431
-0.466491	-0.212364
-0.0707519	-0.963439
-2.07632	-1.35537
0.122149	0.602009
-0.226141	-1.50657
-1.03901	1.85413
2.05365	-0.0438615
0.0110125	0.436333
0.684879	0.30723
-1.72227	-1.14707
-0.232714	-0.155638
-0.767598	-0.400338
1.72603	1.27405
0.159693	-1.08167
-0.838603	-0.393362
0.569846	-0.964299
0.197123	-0.276102
1.87788	0.646043
-0.0686373	-1.07315
0.323961	-1.53364
-0.813698	1.84768
0.0635961	-0.105898
-0.260238	1.06842
-1.1166	1.04869
-0.774129	0.151928
-1.18674	-0.791385
0.486953	-0.464009
-0.0437914	-0.513929
0.187523	-0.908115
-1.53859	-0.506334
-0.694883	-0.485907
0.542388	0.0203335
-1.46744	-0.722096
1.08336	1.29289
0.834913	-0.0264903
2.12511	-0.449909
-0.377835	-0.396624
-0.222497	-0.408366
0.358323	0.650535
-0.369475	-0.000150259
0.991811	-0.598211
1.38924	-0.466945
-0.781004	-0.231081
-0.83441	0.495862
0.488307	0.142269
-0.814443	-0.812538
-2.10888	0.883919
0.348652	0.83512
1.20635	-0.325745
-0.118871	-1.77014
0.470395	-0.843277
-0.0535353	0.415552
0.251514	0.927441
1.38955	-0.57724
1.7923	0.741562
-1.48214	-1.24455
1.31742	1.1128
-0.937213	1.31779
1.33338	1.32294
-0.584782	-0.800299
-2.27374	-0.0469511
-0.170337	-0.452642
0.740536	-2.17858
-0.024891	0.166993
1.77324	-1.43742
-0.702113	-1.75602
-0.639501	1.12522
0.602422	-0.168129
0.211622	0.0186068
-0.0837735	-0.591818
0.738844	0.839946
0.803511	1.10761
0.860757	-0.737963
-0.593189	-0.150262
-0.282225	0.450706
0.549051	0.632068
-0.965136	0.722544
-0.713603	-0.172147
-0.465129	-0.163477
0.645266	-0.719408
0.105648	1.93625
2.46969	0.30487
1.16226	-2.53015
1.21642	-0.143579
1.11928	-0.0342824
-0.108726	-2.65459
0.0412124	0.406784
-0.321595	-0.20604
1.51188	-0.431642
0.55885	-1.03996
0.525172	0.817181
-2.49194	0.541826
-0.555367	-0.435737
-0.355772	-0.574617
-0.481351	1.33228
-0.109447	1.46343
-0.543858	0.996512
1.83945	-2.39352
-0.0219459	-0.862112
-0.733955	-3.07619
0.299664	0.123335
0.337876	-1.64377
0.550432	-0.135269
-0.276056	0.696804
-0.349359	-1.35234
-0.574544	-0.171575
0.469686	0.787163
0.501592	0.181259
1.28445	1.21112
-1.74605	0.825731
-0.807539	-0.472853
-1.29797	-0.000988954
-1.11268	1.36787
-1.40621	-0.479058
0.634104	-0.271619
-1.07415	-0.060647
0.349334	-0.10325
1.53101	1.32429
-0.366867	-1.74059
-0.542795	-0.515256
-0.962894	-0.676197
-0.648744	-0.240805
-0.696288	1.38674
-0.413861	1.18532
0.0745608	-0.649642
0.68798	-0.734921
0.279717	0.755976
-0.952246	0.0107146
0.220843	1.25677
0.211906	0.587708
-0.072144	4.26384
-0.791543	-0.156007
-0.290498	-2.3956
-0.0278402	-0.095899
1.30857	0.136078
0.436113	-0.37002
-0.10297	-1.9362
-0.509857	0.127841
1.43597	1.37395
-0.42291	-1.48968
0.567304	-0.990679
1.66199	0.175834
0.257523	-0.406679
0.603839	0.817256
0.963752	1.17923
1.55765	0.0104081
0.660503	0.0271854
0.225943	2.32615
-0.196778	0.579952
0.231654	-0.354813
1.03965	-0.566881
0.0145062	1.08554
0.16684	-0.52035
1.47803	-0.572735
-1.11246	-0.5542
-0.843422	-0.101449
-0.522266	-1.3184
0.743942	0.38744
0.82857	0.381982
1.04022	0.757523
1.01957	-0.137329
-2.68174	-2.10257
1.75803	1.02028
1.0159	-0.216682
1.99855	-0.446677
2.17446	-2.10328
-0.545722	-0.704945
-1.65051	-0.381506
0.481436	-0.262805
0.140055	0.563137
1.19817	0.170035
0.425697	0.19719
1.18137	-0.503628
-0.10348	-0.539383
-0.829077	-0.633765
-0.513198	0.395019
0.18478	1.26521
-1.09671	0.0249359
-0.762479	0.304701
0.103018	-0.234626
1.25763	0.77655
-0.936204	0.404275
-0.619941	0.511693
0.183675	-1.5498
1.01362	1.34584
-1.26163	-0.845195
0.680445	-0.270748
0.60041	-0.0457864
0.987006	-0.281452
-0.638713	-0.5523
-0.371679	-0.936909
-0.808111	0.0855969
0.42194	2.06691
-0.898508	1.35867
-0.266738	0.547802
-0.969535	-0.074627
0.266376	0.729419
-1.04673	-0.397675
0.0253551	1.06221
1.32186	-0.00545503
1.01082	-0.0688313
-0.340392	0.69294
-0.000170156	-1.24276
-0.0799254	-0.493226
-0.699463	1.07596
0.826144	-0.662914
0.946584	0.83694
0.637198	0.248691
0.0467551	-0.289236
1.75482	-1.32824
-0.477692	-0.013573
-1.31311	-0.560548
-0.871525	0.441574
1.05319	-1.15854
-0.548342	0.767259
-0.757006	-0.955607
-1.11175	1.0342
1.56761	0.39004
1.10545	1.02898
-0.275346	0.69121
-0.222903	-0.584336
-1.19303	1.17303
2.12432	1.01975
0.783121	-0.674616
1.35919	0.546152
1.86271	-0.89842
-0.388925	1.13788
-0.361149	0.929016
-0.0330176	-0.326542
-0.502913	-0.806662
-0.37787	-0.610918
1.20343	-0.464927
-0.750882	0.322128
0.892488	-0.483387
-0.438677	1.89623
1.63227	-0.842533
-1.7084	1.14981
-1.82344	0.341721
1.99479	-0.0167579
-0.981519	1.34463
-0.209925	0.0051434
-0.763657	-0.903909
1.22512	1.10761
-0.0171147	1.78821
0.543347	1.10926
0.0769193	-0.489472
1.13208	-1.18015
0.614191	1.55918
1.71503	0.566559
1.08632	-0.181323
0.44739	1.36964
-0.716063	0.0261771
-0.542848	-0.527005
-0.801081	-2.42735
-0.86238	-2.63868
1.60376	-1.55009
0.0973796	-1.47928
-0.721403	0.182193
-1.77788	-1.62694
1.35514	0.678568
2.15868	-0.417812
1.29651	0.120869
-0.331971	0.685212
-1.12406	-0.262473
-0.0228053	0.210763
-0.614245	-0.177342
-0.925699	1.0324
-0.490249	-0.557738
-0.865156	0.825822
0.883409	-0.337866
-0.817108	0.184744
-0.105773	-2.38133
1.14118	-0.206512
0.598427	-0.608367
0.706891	0.430045
0.802611	-0.336919
0.262506	-0.130403
0.300413	0.987818
1.65112	-1.00807
-1.20391	0.0416262
0.279668	0.976863
-1.15248	0.00106637
-0.293794	-0.295186
1.05672	0.198473
1.46346	0.100132
-0.860711	1.18674
-0.158963	0.392419
0.48426	0.989481
1.38467	-0.454182
-0.508206	1.80812
-1.27436	-0.285896
1.52197	1.34152
0.874113	-1.31212
-0.269165	-0.476724
-1.03576	-0.67899
-0.327065	-0.00957741
-0.668811	-1.12088
0.84411	1.18822
1.49684	-0.0665515
0.267064	-0.395034
1.15383	0.0714284
0.169077	-0.250072
0.824645	1.1671
-0.095026	-0.764101
-0.256079	0.251257
0.309904	-0.037233
0.313119	0.662121
-1.90293	0.219318
-0.769813	0.478605
-2.20881	0.173914
-0.654991	0.93188
1.4541	1.33718
-0.22848	1.11434
0.476918	-0.672312
2.13455	1.4431
-1.34239	-0.744172
-1.07534	0.49345
0.409164	1.39815
-0.351037	-0.110659
0.12624	0.934818
-1.07249	-0.63061
-1.1756	0.0260384
-0.853519	0.995854
0.251193	-1.05533
1.19167	-1.16809
-1.51205	-1.05034
-0.0445132	0.910076
0.632079	0.20393
0.127613	-1.27571
0.833921	1.05854
1.00389	-0.0396443
0.372586	-0.764988
0.130503	-0.787527
1.17108	0.085497
2.16735	-1.30104
-1.57216	0.99292
0.262282	-0.533519
-0.1043	0.594488
-1.9768	-0.945619
1.23247	0.279152
-1.70277	0.671628
1.9873	0.285998
0.222926	0.23087
0.135064	-0.184265
0.928793	0.148312
-0.912887	-0.86651
-1.26355	-0.951337
0.176866	0.364817
-0.975447	-0.805022
-0.690399	-0.545071
0.753756	-1.91787
-0.0339485	-0.0535964
-0.484765	-0.72872
-0.656809	1.26928
-1.92305	1.4561
0.0313925	0.0397195
0.386317	-0.703526
-0.285378	0.295949
0.70823	-0.267673
1.07625	0.4968
-0.435434	0.884397
-0.413522	-0.697065
-0.720785	1.31057
-1.42583	-0.362419
-0.0613118	-0.598218
-1.21099	0.573954
-1.30704	-0.22517
-0.394975	-0.477509
-1.53587	0.30875
-0.959968	0.53978
-0.0425375	0.858714
0.632808	-0.0309404
-0.877886	-0.164945
-2.59461	0.797099
0.623688	0.0388778
-0.296442	-1.16539
-1.50381	-0.270633
-1.15269	1.60478
-0.721907	-0.000110938
-1.40891	0.455974
0.42415	1.53053
-0.478719	-0.608092
-0.0828888	-0.0907778
-1.53245	0.0963548
0.497427	-0.23333
0.225391	0.921411
0.0706383	-0.0114196
2.86785	1.04936
-0.807588	0.845921
-1.08411	-0.81896
0.408606	1.27635
0.645078	0.0551059
0.555663	-0.910374
-0.0863316	-0.462052
0.502251	-0.896452
-0.122849	-0.877711
0.0894232	-1.88878
1.49524	0.843935
-0.94583	1.76833
-1.24097	-0.176736
-0.730089	-0.472344
-1.61788	-1.27551
-0.795419	-1.87807
-0.0150624	-2.45945
0.424174	-0.261905
1.31236	0.454581
-0.300543	0.0938745
-0.0457768	-0.551201
0.000630599	-0.409202
0.535245	-0.0336323
1.1075	-0.611821
-0.162395	-0.0843117
1.37578	0.0211834
1.47903	0.597272
-0.301479	1.85891
0.714344	0.374243
-1.15921	0.508556
0.0261673	-1.46243
-0.246997	1.16537
-0.628358	-2.13884
-1.3942	-2.16693
1.36129	0.220427
-0.217515	-0.424958
-0.11793	1.28139
-0.839282	-0.155605
-0.252843	-0.321026
-0.809196	-0.497941
1.51293	-0.8484
-0.571694	1.08957
0.0151335	-0.148441
-1.77981	0.316523
-0.217037	-0.432639
0.846136	1.01367
-2.13919	0.684877
-0.0644278	-0.938634
0.889853	0.122203
0.00319723	1.27351
0.53804	0.377542
0.147698	-1.30341
0.385478	0.654997
-0.251687	0.716956
0.831101	0.289931
-0.442799	0.683855
-0.0917458	0.747478
-0.727596	-0.729086
0.433149	-2.38977
1.41158	0.398775
1.32492	-0.208117
-0.983394	-2.27519
1.69119	0.116007
0.268165	0.641556
-0.084501	-0.459433
0.787014	-0.628502
-0.937893	-0.362741
-0.724522	1.02356
1.71311	-0.640397
-0.503568	-1.75922
0.526949	-0.261386
-0.0175541	0.635257
-1.27767	-0.519781
-0.666501	-0.929554
1.08848	0.934125
0.947795	-0.349429
-1.025	-1.80223
-2.18137	-0.636109
0.663619	0.387843
-0.19244	1.01938
0.75535	1.01395
2.59814	0.897132
-0.903312	0.60833
0.326325	0.34396
-0.592202	0.258048
0.852837	1.85189
-0.854802	0.829118
-0.527617	0.111465
0.0141378	0.624623
0.251363	0.946861
0.529232	0.59333
-0.455242	2.91005
-2.88361	0.469674
2.53493	1.17581
0.827047	0.859301
-0.171597	-0.442065
-0.831187	-2.23788
0.0558227	-0.293326
-0.521113	-0.553598
-0.335388	-0.36223
-1.52919	-1.30149
0.863235	1.8692
-0.307682	0.326378
0.104104	0.833369
0.623399	1.04201
0.740028	1.33215
-0.718547	-0.920301
-0.450279	-0.279566
0.941376	-0.43268
0.647847	0.51224
0.710895	1.02633
-1.60594	-1.55607
1.35936	-0.531049
1.0924	0.279197
0.728093	-1.30514
1.0099	0.0808731
0.0103356	-0.0362313
0.781691	1.75954
-2.28105	0.672937
-1.19177	0.240199
0.905812	-1.00612
-1.91032	0.685955
0.180628	-0.482272
-1.60978	1.27122
-0.0285349	-0.698698
0.217351	0.524896
-1.03306	1.5409
0.363822	1.29264
-0.322655	1.32007
1.67805	-0.783728
-0.79069	1.03663
0.313552	-0.329465
-0.884559	0.625735
-0.123619	0.245232
0.232595	1.71843
0.233481	-0.645849
-0.20574	-1.20044
-0.850737	0.791192
-0.520894	0.693004
-0.874012	-0.236156
-0.562044	-1.44912
1.42995	0.317103
-1.07087	-1.55784
-0.718579	0.869151
-0.23491	0.847424
0.673256	-2.20035
1.0395	0.98891
-0.470637	-0.195313
-0.200421	0.726136
-1.29139	1.7603
0.430066	0.569892
-1.37209	-0.288723
-0.769117	1.72903
-0.0191149	0.0783317
1.72726	-0.673627
0.136932	0.664609
-0.440453	0.785651
-0.128192	-1.43482
-0.310313	-0.327119
0.54261	0.81087
1.06875	0.477774
0.0382852	-1.1447
-0.813727	0.22119
-1.11471	0.203282
0.115612	-0.0204639
0.0486987	-0.65075
-1.28183	-0.0530145
0.67631	-1.67068
-1.24155	0.786242
0.192042	0.309865
0.318821	-0.0874982
1.0495	-0.214216
-1.54057	1.21104
1.61659	-0.317883
-1.21684	-0.794902
-0.249645	0.270842
1.26062	-0.164518
-0.213823	-0.255376
-1.2891	-1.08059
-0.930986	0.266017
-2.05381	1.14196
1.66515	-1.7964
-0.462485	-0.139204
-0.869987	-0.675389
0.0875682	0.489288
0.144588	-2.07501
2.14548	1.29182
-0.451158	0.540361
-0.440296	0.473211
0.8691	-0.66672
0.682859	1.4408
-0.40471	1.13643
-0.351982	0.684547
-0.341141	-0.309682
0.180298	-0.641065
-0.320224	-2.64667
0.252585	1.57932
-1.31968	0.663244
-0.400343	-0.206799
-1.14057	-1.1985
-0.0256063	0.443896
0.0599605	-0.599787
-0.359716	-2.23983
-0.0542515	-0.0636659
0.367383	0.663047
-0.61582	0.385152
0.03971	1.15781
-0.195522	-1.39921
0.134328	1.58598
0.392348	-0.334688
-0.782679	-0.432254
1.00062	-0.295845
2.58786	-0.666192
0.67644	0.698391
-0.716797	1.09918
-0.629133	0.350825
-0.0562959	-0.10493
0.856929	-0.284858
0.526222	-0.732947
-0.0840884	0.56987
-0.81139	-0.0456949
0.902342	1.1763
-0.8321	2.10765
1.70045	-0.726656
0.611826	-0.391376
-2.20294	-0.00522771
0.234168	-0.85268
1.42838	0.878935
0.467422	-1.64723
-0.206469	0.548992
-0.316059	-0.380553
-0.779407	0.151991
-0.0120953	-0.539795
1.46344	0.680947
1.94318	-0.309148
0.317211	0.0892766
-1.10344	0.490777
-0.157845	-0.762462
-0.192008	-0.811129
1.986	-0.661551
-0.63021	-1.44713
-0.187396	0.820915
-0.187768	1.17992
0.402337	0.776575
-0.0662676	0.0856817
-0.428957	0.880469
0.323944	-2.19912
-1.55677	-1.05969
0.210403	0.696358
-0.389948	-0.331854
-0.507573	-0.666916
0.987811	-3.19356
-1.06835	2.84418
-0.792308	0.779237
-0.171039	-0.387096
1.09451	0.588373
-0.568184	0.631218
-0.753958	-0.334489
-0.664309	-0.227509
0.0180425	-0.186751
0.952801	0.709948
-1.98205	0.740203
-0.67794	0.914831
-0.441796	1.12378
0.320268	-0.649442
0.543281	1.57337
0.23266	1.37613
-0.358607	0.00941296
0.91701	-0.412075
-0.0165601	-0.265993
-1.42142	0.122697
0.973754	0.680341
-0.571695	1.03117
-0.868332	0.621871
1.57201	1.27566
-0.42402	-2.33788
0.867297	0.745126
-0.173106	1.01599
0.849139	-1.40714
-1.81756	-1.49702
0.865675	1.10689
0.807695	-1.63012
0.121096	-1.79165
-0.597963	-1.66033
-0.0935627	-1.30236
-0.819736	-0.534761
1.37959	0.493838
0.987057	0.22591
0.418555	-0.840868
-1.15141	-0.277508
-0.698498	-0.963565
-0.0834525	-0.00614799
-1.05092	0.14154
-0.191431	-1.30259
0.192563	-0.73789
0.306241	0.685328
-0.153003	0.774154
0.613411	-0.586165
-0.647111	-0.0595329
1.56303	-0.410945
-0.674521	0.496799
0.1595	-0.610754
0.975411	-0.107682
-0.883225	-0.29081
-0.142084	-0.964908
2.12822	1.71817
0.68863	1.37448
-0.971064	0.0821885
0.0628722	-0.669784
-1.49477	0.977623
-0.995194	-0.529705
-0.0190583	1.0036
0.317684	1.48598
-0.977424	0.935045
-1.27678	-0.375646
0.64005	-0.229818
1.32846	0.32363
1.40703	0.145254
-0.167424	0.630055
-0.835868	-0.681596
0.647041	0.00152972
2.42182	0.170579
-0.0104267	0.641789
-1.76404	-0.0522092
-0.593961	0.15103
0.957971	0.394315
-0.568975	-1.02239
0.0348286	-0.943686
-1.51473	1.00307
0.642294	-0.897814
-0.0446211	0.268976
-0.569517	-0.787324
-1.21474	-1.14401
-1.01524	0.496034
-0.488977	-0.422
0.811255	-0.212749
-0.875878	0.412398
0.235334	-0.94267
0.332934	1.17839
-1.37709	1.26467
-0.476241	0.226663
-0.0441395	-2.22116
2.3503	0.836304
0.250497	-0.505143
0.622558	-1.30931
0.525968	-1.6355
0.0167998	1.04919
-0.315187	1.51605
-1.80893	-1.56909
-1.3066	1.33836
1.09419	-0.485182
-1.38754	-1.18902
0.0388631	0.0481695
1.36245	-0.433328
-1.21064	1.2945
1.15797	0.132038
-0.0589047	-0.182711
0.0693265	0.316431
-0.264289	-2.13566
-1.67391	2.10402
-1.42753	0.276273
0.603938	0.992556
0.749372	-1.3909
-1.1128	0.693388
0.0910188	-2.21674
0.511196	-1.94105
0.552689	1.54637
-0.574558	-1.60702
-0.348908	0.376564
-0.278931	0.443154
2.4489	1.92528
0.091275	-1.38221
-1.26772	0.0851262
-0.135333	0.360765
-1.42495	-0.5241
-1.40047	0.834786
-0.875028	-0.255988
-0.644483	1.82879
0.355611	-1.44219
0.481667	-0.22744
0.763377	-0.296885
2.59128	-1.43055
-0.480983	1.10143
-0.748951	1.84452
-0.162223	-0.856548
-0.985071	-0.288241
-2.04425	0.724374
0.261021	3.62633
-0.641978	1.38836
-1.1255	0.910519
0.418726	-0.344709
0.786531	2.1712
-1.04373	0.782948
-1.75042	-0.872262
-1.10721	0.850878
-0.662704	0.236704
-0.557448	-2.03644
1.01963	0.795821
-0.304802	0.110621
-0.0967444	0.563688
-0.510236	-0.457593
-0.189787	0.539296
-0.0573688	-1.17667
-0.908058	0.649735
0.0419465	-0.0648986
0.265471	1.01822
0.851299	-0.381127
0.272491	0.787391
-0.472015	0.370639
-0.909381	0.478688
1.72004	0.923671
-0.713921	0.0878118
-1.00519	-1.401
-0.0782069	-0.146072
0.218182	-0.54734
1.1896	1.19703
-1.33724	0.0261369
1.08548	-1.1755
1.67665	0.498628
-0.326412	-0.0441283
-0.0637277	0.190352
-1.31557	-1.09331
0.48977	-0.451121
-0.363026	-1.77598
0.60909	1.22896
-1.69771	0.109948
1.92016	-1.41863
0.461358	-0.605394
-0.14211	-1.22181
0.407096	1.19359
-0.973334	0.4154
0.781027	2.17401
1.34245	1.22248
0.624867	-0.635141
0.204086	0.921459
1.40053	0.268005
0.925636	0.408005
-2.34214	0.115869
0.891721	0.438036
0.879275	0.368302
-0.440773	-1.27494
2.91404	0.653257
-0.672361	0.248114
0.358223	-0.221544
0.500042	0.916975
0.702348	1.00421
0.714667	0.374177
0.983554	-0.966635
1.57111	0.197935
-0.398973	0.896525
-0.0299755	-0.356971
1.92346	-0.742622
0.862143	1.55116
-0.732743	-0.109198
-0.610697	-1.32703
-0.0031057	-1.33834
-0.378993	0.352888
1.25622	0.459657
0.508558	-2.01061
-0.748657	0.433551
-1.6903	0.308978
0.554885	1.59589
-0.776714	1.00358
0.4428	0.0202087
0.670685	-1.06324
-0.136635	-0.155557
0.571038	-0.148107
-0.31353	1.12198
0.226201	0.181983
0.58926	-1.46866
-0.284463	0.932474
0.0661452	0.716847
0.665061	-0.171925
0.327281	-0.902721
-0.33041	-0.391399
-0.267804	-2.49715
0.451352	-0.521259
-0.0751201	0.195976
1.96404	1.10254
-0.927859	-1.5454
-0.189605	-0.406116
2.09465	0.74792
0.653412	0.0736993
0.436649	1.18155
-0.72678	1.11278
-0.333214	-1.25538
0.232645	-0.128794
0.120194	0.415011
0.105787	1.44371
-0.623127	1.5056
1.12902	-1.56568
-0.102643	-1.34164
-0.984996	-0.407995
0.0601427	-0.967817
0.0789882	1.1301
-0.79703	-0.337217
-2.0483	0.374118
-0.113259	-0.495401
-0.802721	-1.01383
-0.111169	2.28708
0.918788	0.0920667
-0.491989	0.0852925
0.0131707	-0.862247
-0.781444	-1.2909
-0.645101	-0.0229849
0.220639	-1.7304
-1.40563	-1.4663
-0.588466	-0.085835
-1.38648	-0.0769142
0.196856	-0.471907
-0.345526	-1.76299
-1.21487	-0.281725
-0.468781	-0.338454
-0.887085	1.74452
-1.05909	2.18807
-1.72664	0.696835
1.09359	-0.755168
-1.65176	-0.778187
-1.08975	-2.42794
0.0829993	-2.0051
0.637438	0.0349777
-1.75933	0.285851
1.13538	-0.0636923
-1.09442	0.0579009
-0.838873	1.41857
-1.37681	0.0319357
0.00271235	1.2107
-0.435974	-0.465995
-0.490832	0.606362
-0.00583408	0.0722562
0.429229	0.056897
1.41296	-0.130646
2.16451	-0.595145
-0.845204	0.960387
-0.00697095	1.76805
-1.78613	-1.2246
-0.965008	1.27406
0.434753	1.42224
-0.775824	-1.60133
2.10276	-0.530607
-0.465263	0.0945516
-0.771878	-0.890451
-0.938802	1.31645
1.1314	-0.74546
0.334006	1.50321
0.694543	-0.721551
-0.178986	0.258854
-0.30473	-0.540189
-0.362188	-1.11901
-0.22796	-0.139238
-0.710716	-1.5622
0.920715	0.494872
1.63717	0.160506
-0.0618142	-0.232602
-0.358591	1.32812
1.21306	1.07273
-2.34169	-0.282677
1.59525	-0.431786
0.784141	-1.0892
0.445897	0.250971
-0.126805	-1.71873
0.0233312	0.0190059
0.0617418	0.995208
-0.699021	0.772518
0.280317	0.710678
0.78683	-0.490139
0.340447	2.19488
-0.32742	-0.76561
0.521684	0.0663847
0.0631774	1.2362
-0.446765	-0.85176
1.11185	1.32727
0.284584	0.790776
1.09879	-0.376709
-1.83347	-1.31015
-0.678457	-2.87036
0.0645478	-0.310605
-0.553072	-1.38044
-2.08227	-0.715152
1.97687	-0.236452
1.05505	-0.746953
-0.855808	0.518384
-0.975914	-0.901838
0.427629	-0.308893
-0.495059	0.672515
-0.682143	1.37099
-1.24245	1.84135
-0.993633	2.08243
0.781091	0.249361
-0.0308807	-1.30481
-0.380239	-0.253695
-0.882894	-0.811519
0.277227	1.19884
-0.139738	0.205948
0.669759	-0.92938
1.01834	-0.221907
1.02487	-0.738412
1.54938	-1.44416
-0.489266	0.324478
0.228432	0.000117402
